Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount,State,Gender
WR70403,0,0,High School or Below,5673.840992,0.0,82.0,0,Personal Auto,Two-Door Car,445.001296,Washington,M
ZZ22858,0,0,Bachelor,15016.18511,70619.0,187.0,0,Personal Auto,Luxury Car,293.948632,Arizona,F
EZ75048,0,0,Doctor,3087.249746,41273.0,77.0,0,Personal Auto,Four-Door Car,221.226696,California,M
CN31328,0,0,College,5480.701059,46946.0,70.0,0,Personal Auto,Four-Door Car,336.0,Arizona,F
ZP91150,0,0,College,7944.973807,0.0,113.0,0,Corporate Auto,Four-Door Car,542.4,Oregon,M
LC77957,0,0,Bachelor,8543.247323,99180.0,106.0,0,Personal Auto,SUV,33.751887,Oregon,M
PT34656,0,0,College,5380.898636,55350.0,67.0,0,Personal Auto,Four-Door Car,321.6,California,F
MI99404,0,0,College,4650.063763,28215.0,65.0,0,Personal Auto,Two-Door Car,468.0,California,M
AI58313,0,0,College,36946.06393,75425.0,116.0,1,Personal Auto,Sports Car,663.643801,Nevada,F
VA60020,0,0,High School or Below,3314.55133,63583.0,83.0,0,Special Auto,Four-Door Car,167.39959,Nevada,F
TW53467,0,0,Bachelor,4566.377261,0.0,66.0,0,Personal Auto,Four-Door Car,475.2,California,M
IC11062,0,0,High School or Below,5597.12496,37995.0,139.0,0,Personal Auto,SUV,667.2,Nevada,F
OO11531,0,0,Master,2540.551456,37125.0,63.0,0,Personal Auto,Four-Door Car,290.911693,Nevada,F
JV80614,0,0,College,2939.330187,53357.0,73.0,0,Personal Auto,Four-Door Car,55.320014,California,M
IC70693,0,0,Bachelor,16068.34838,70140.0,199.0,0,Corporate Auto,Luxury Car,955.2,California,F
JY45326,0,0,College,7360.873696,52380.0,186.0,2,Personal Auto,Luxury SUV,892.8,Oregon,M
QW17940,0,0,High School or Below,2700.985899,79292.0,67.0,0,Corporate Auto,Four-Door Car,55.394702,California,M
AV25133,0,0,College,3095.705571,0.0,92.0,1,Personal Auto,Two-Door Car,774.892461,Oregon,F
QJ57215,0,0,College,4383.751482,0.0,123.0,0,Personal Auto,SUV,1480.336748,Nevada,F
IG94072,0,0,High School or Below,9928.874825,75425.0,123.0,0,Personal Auto,Sports Car,823.798803,Oregon,F
WC28543,0,0,Bachelor,2399.17815,20992.0,64.0,0,Personal Auto,Two-Door Car,307.2,Arizona,M
DH13219,0,0,Bachelor,3402.777293,57428.0,85.0,1,Corporate Auto,Four-Door Car,414.649796,Washington,M
ET80689,0,0,College,8711.302422,92606.0,109.0,0,Special Auto,SUV,287.437831,California,M
JD10245,0,0,High School or Below,4358.762008,86001.0,109.0,1,Personal Auto,SUV,523.2,California,M
XO96556,0,0,Master,2551.226692,79751.0,63.0,0,Personal Auto,Two-Door Car,392.235698,Arizona,M
UJ61336,0,0,Bachelor,5642.747998,68654.0,71.0,2,Personal Auto,Four-Door Car,208.048487,Arizona,F
XS94482,0,0,Master,4151.667368,0.0,61.0,3,Personal Auto,Two-Door Car,208.892861,Arizona,F
QX57337,0,0,Doctor,2842.025913,92629.0,72.0,3,Personal Auto,Four-Door Car,60.845685,Oregon,F
CZ35936,0,0,High School or Below,8791.444942,54094.0,112.0,0,Corporate Auto,SUV,502.994931,California,F
IM41800,0,0,College,8268.272933,95419.0,70.0,3,Personal Auto,Four-Door Car,336.0,Nevada,M
GI70742,0,0,High School or Below,8581.637267,66466.0,71.0,0,Personal Auto,Four-Door Car,293.016168,Oregon,F
HQ32112,0,0,High School or Below,5244.40475,68131.0,130.0,0,Personal Auto,SUV,226.607648,Arizona,M
CC85895,0,0,Bachelor,8509.019846,56481.0,106.0,0,Personal Auto,SUV,273.250112,Nevada,F
CF40646,0,0,College,4743.615503,70082.0,119.0,0,Personal Auto,SUV,571.2,California,M
RF39856,0,0,Bachelor,22754.66137,51437.0,115.0,0,Corporate Auto,SUV,244.086665,Nevada,M
VT85216,0,0,High School or Below,5335.015944,0.0,73.0,0,Personal Auto,Four-Door Car,525.6,Nevada,M
SW69117,0,0,College,6966.319103,27972.0,90.0,0,Corporate Auto,Two-Door Car,240.318607,Oregon,M
EI58852,0,0,High School or Below,21205.37785,24930.0,76.0,0,Personal Auto,Four-Door Car,364.8,Arizona,F
FN61865,0,0,Master,4271.200049,26245.0,110.0,0,Personal Auto,Two-Door Car,44.284642,Nevada,F
LI11560,0,0,Bachelor,5580.818466,57883.0,69.0,0,Personal Auto,Four-Door Car,431.847824,California,F
NY12562,0,0,College,2224.089639,0.0,64.0,0,Corporate Auto,Four-Door Car,483.25721,Nevada,F
GE46404,0,0,College,2709.539796,58828.0,68.0,0,Personal Auto,Four-Door Car,446.751243,Oregon,F
PP26786,0,0,College,2890.338106,51906.0,73.0,0,Corporate Auto,Four-Door Car,374.864662,Arizona,M
BE55425,0,0,College,6403.577368,28095.0,82.0,0,Personal Auto,Four-Door Car,393.6,Oregon,M
SH75038,0,0,Bachelor,5981.381645,88723.0,74.0,0,Personal Auto,Two-Door Car,355.2,California,F
LD22387,0,0,High School or Below,6225.022266,53078.0,79.0,2,Corporate Auto,Four-Door Car,200.97608,California,F
FF94034,0,0,Bachelor,8496.358981,88895.0,106.0,0,Personal Auto,Sports Car,209.863509,California,F
YK16362,0,0,Bachelor,10213.99111,60078.0,127.0,0,Corporate Auto,SUV,140.819942,Arizona,F
DN10177,0,0,College,4547.162694,0.0,67.0,0,Personal Auto,Two-Door Car,321.6,California,M
IV35546,0,0,Master,5741.696078,45820.0,71.0,0,Corporate Auto,Four-Door Car,249.742856,Nevada,F
SK12432,0,0,Bachelor,2388.353882,0.0,73.0,0,Personal Auto,Four-Door Car,677.970934,Arizona,M
DF71709,0,0,College,12624.96121,12439.0,115.0,0,Corporate Auto,Two-Door Car,552.0,California,M
UT61518,0,0,Bachelor,8382.478392,25998.0,71.0,0,Personal Auto,Four-Door Car,791.878042,California,M
PU75847,0,0,College,4964.666365,98451.0,62.0,0,Personal Auto,Four-Door Car,316.546868,Arizona,M
XA47378,0,0,Bachelor,2871.437451,23803.0,72.0,0,Corporate Auto,Two-Door Car,410.548521,California,F
NE22677,0,0,College,13080.78528,0.0,124.0,0,Special Auto,SUV,595.2,California,M
HV62406,0,0,High School or Below,2482.411991,26100.0,67.0,0,Personal Auto,Four-Door Car,482.4,Oregon,F
VS20668,0,0,Bachelor,2726.834065,0.0,73.0,0,Personal Auto,Four-Door Car,376.923839,Nevada,F
YZ79232,0,0,Master,4776.186527,0.0,67.0,0,Personal Auto,Four-Door Car,315.215329,Oregon,M
ND87457,0,0,Bachelor,6091.89923,65252.0,78.0,0,Personal Auto,Four-Door Car,482.48791,Nevada,M
TY59231,0,0,Bachelor,5015.009472,48567.0,130.0,0,Personal Auto,SUV,624.0,California,F
DA54619,0,0,High School or Below,9035.671134,34337.0,113.0,0,Personal Auto,Four-Door Car,542.4,Oregon,F
OL27257,0,0,College,4381.880534,20394.0,115.0,0,Personal Auto,Two-Door Car,508.614758,Nevada,F
TH86528,0,0,High School or Below,5775.517825,0.0,76.0,0,Personal Auto,Two-Door Car,784.611446,Washington,F
DS34823,0,0,High School or Below,4250.282624,0.0,61.0,1,Personal Auto,Four-Door Car,292.8,Arizona,F
HB24005,0,0,College,2347.048112,31617.0,62.0,1,Personal Auto,Four-Door Car,244.269407,California,M
ZV96574,0,0,High School or Below,6940.069184,0.0,62.0,1,Corporate Auto,Four-Door Car,297.6,California,F
JC80093,0,0,Master,2572.506605,21104.0,66.0,0,Personal Auto,Four-Door Car,118.454974,Washington,M
KN24990,0,0,College,41491.74481,37748.0,181.0,2,Personal Auto,Luxury Car,868.8,Arizona,M
RR39751,0,0,Bachelor,3571.346578,0.0,96.0,0,Personal Auto,Four-Door Car,438.661509,California,F
BN80677,0,0,Bachelor,12734.21253,25023.0,82.0,0,Corporate Auto,Two-Door Car,397.139856,Oregon,M
WL74893,0,0,College,4529.112791,0.0,62.0,0,Special Auto,Four-Door Car,271.164139,Oregon,F
ZN59196,0,0,Bachelor,4177.876779,14108.0,109.0,0,Personal Auto,Four-Door Car,523.2,Oregon,F
PF77449,0,0,High School or Below,9824.745841,23923.0,82.0,1,Personal Auto,Four-Door Car,393.6,Washington,F
HO38996,0,0,High School or Below,2430.801647,0.0,67.0,0,Special Auto,Four-Door Car,321.6,Oregon,M
YU86361,0,0,Master,19160.98994,22705.0,239.0,0,Personal Auto,Luxury SUV,1294.700423,Washington,F
PJ13204,0,0,High School or Below,3301.518961,0.0,89.0,0,Corporate Auto,Two-Door Car,427.2,California,F
SP63623,0,0,College,4692.098956,0.0,69.0,0,Personal Auto,Four-Door Car,506.92275,Oregon,M
DP33625,0,0,College,8092.87696,50825.0,102.0,0,Personal Auto,SUV,369.614729,Arizona,M
BJ18904,0,0,College,3964.534974,14616.0,106.0,0,Personal Auto,SUV,575.260213,Arizona,M
TR26615,0,0,High School or Below,2497.531509,0.0,69.0,0,Corporate Auto,Two-Door Car,272.381465,Oregon,M
ZD44648,0,0,College,9656.212573,29504.0,125.0,0,Personal Auto,SUV,1224.56345,Arizona,M
QW60568,0,0,College,8888.143979,58789.0,111.0,0,Corporate Auto,Four-Door Car,215.438825,California,M
XS78545,0,0,College,7347.410517,29491.0,61.0,0,Personal Auto,Four-Door Car,292.8,Oregon,F
EU19773,0,0,High School or Below,8578.364528,78077.0,107.0,2,Personal Auto,Four-Door Car,438.069458,Arizona,F
ZL45417,0,0,High School or Below,3467.323976,0.0,96.0,0,Personal Auto,Two-Door Car,799.251165,California,F
JS58659,0,0,Bachelor,8901.468512,76558.0,74.0,0,Special Auto,Four-Door Car,216.980413,Nevada,M
XK84089,0,0,Bachelor,2619.337376,78618.0,66.0,0,Personal Auto,Two-Door Car,225.578841,California,M
LH91968,0,0,Bachelor,8838.085637,82664.0,114.0,3,Corporate Auto,SUV,133.425609,Oregon,M
NX63627,0,0,Doctor,10127.77087,23053.0,132.0,0,Personal Auto,Sports Car,780.941649,Oregon,M
ND62955,0,0,Bachelor,4633.452912,50250.0,117.0,0,Personal Auto,SUV,561.6,Nevada,M
YQ11786,0,0,High School or Below,7796.000083,32169.0,199.0,0,Personal Auto,Luxury SUV,785.82348,Oregon,M
TM13955,0,0,Master,2993.024583,0.0,80.0,0,Corporate Auto,Four-Door Car,286.115778,Washington,M
IA91291,0,0,College,7985.472561,99069.0,66.0,0,Corporate Auto,Four-Door Car,77.442722,Arizona,F
RO89785,0,0,College,3508.569533,20978.0,98.0,1,Personal Auto,Four-Door Car,1176.2788,Oregon,M
QW40898,0,0,College,2722.210707,17576.0,71.0,0,Personal Auto,Four-Door Car,398.502948,Arizona,F
ZD40816,0,0,Bachelor,2783.583044,42297.0,71.0,0,Personal Auto,Four-Door Car,200.38673,Nevada,M
PD82395,0,0,Bachelor,8649.997286,0.0,115.0,0,Special Auto,Four-Door Car,824.597262,Arizona,F
NW23827,0,0,College,4652.91278,0.0,63.0,0,Personal Auto,Four-Door Car,151.231247,California,F
GG61186,0,0,Doctor,8395.806331,0.0,110.0,0,Personal Auto,Four-Door Car,161.092415,Nevada,F
TB31268,0,0,College,8804.53711,48990.0,74.0,0,Personal Auto,Four-Door Car,355.2,Arizona,F
SX98462,0,0,College,7155.337765,16916.0,64.0,0,Personal Auto,Four-Door Car,377.512951,Oregon,M
OL82456,0,0,Bachelor,3954.344534,18375.0,103.0,0,Personal Auto,Sports Car,535.080276,Oregon,M
DN14211,0,0,College,15032.9003,17150.0,65.0,0,Personal Auto,Two-Door Car,689.800891,Oregon,M
ZG12619,0,0,Bachelor,8257.666512,23815.0,73.0,0,Personal Auto,Four-Door Car,424.330166,Washington,F
VH31071,0,0,College,9256.918609,21947.0,118.0,0,Personal Auto,SUV,566.4,Arizona,F
SP36555,0,0,Bachelor,6507.751779,0.0,97.0,0,Personal Auto,Four-Door Car,863.219668,Arizona,M
ME83611,0,0,Bachelor,2530.705137,89451.0,63.0,0,Personal Auto,Four-Door Car,61.769564,Nevada,F
PH85036,0,0,Bachelor,5482.549359,79325.0,68.0,0,Corporate Auto,Four-Door Car,251.294821,Washington,F
PE54870,0,0,College,4050.506193,88454.0,101.0,0,Personal Auto,SUV,308.749796,Oregon,M
DT52189,0,0,High School or Below,6326.679236,0.0,87.0,0,Personal Auto,Four-Door Car,417.6,California,F
XN48526,0,0,College,2627.76229,20943.0,69.0,0,Personal Auto,Four-Door Car,240.00056,California,F
KW52227,0,0,Bachelor,7814.604545,51972.0,66.0,0,Personal Auto,Four-Door Car,316.8,California,M
JC98569,0,0,College,6314.579645,54408.0,79.0,0,Personal Auto,Four-Door Car,288.329793,Oregon,F
BG48083,0,0,Bachelor,6386.278164,23751.0,82.0,1,Personal Auto,Two-Door Car,586.921708,Nevada,F
PD19551,0,0,Bachelor,2537.969253,37612.0,64.0,0,Personal Auto,Four-Door Car,307.2,California,F
BJ13380,0,0,Bachelor,5335.375586,91603.0,69.0,2,Personal Auto,Four-Door Car,472.67262,Oregon,F
HY25004,0,0,High School or Below,4549.079221,0.0,62.0,0,Personal Auto,Two-Door Car,639.758314,Arizona,F
WF50693,0,0,High School or Below,4836.21886,16450.0,128.0,0,Corporate Auto,SUV,871.484565,Oregon,M
MA45099,0,0,Bachelor,6478.801192,50864.0,83.0,1,Corporate Auto,Four-Door Car,158.362972,Oregon,M
ZC69696,0,0,College,35440.14262,74560.0,110.0,0,Personal Auto,SUV,528.0,Arizona,F
VO43359,0,0,High School or Below,2404.380963,62488.0,62.0,2,Personal Auto,Four-Door Car,200.689331,California,M
OM63954,0,0,Bachelor,9264.565015,55837.0,117.0,0,Personal Auto,Two-Door Car,741.867506,California,F
GV71044,0,0,College,2433.024631,0.0,66.0,0,Personal Auto,Two-Door Car,475.2,Oregon,F
TM79451,0,0,College,5367.089817,97742.0,67.0,0,Personal Auto,Four-Door Car,67.648392,California,F
PA84292,0,0,Bachelor,2452.360892,0.0,69.0,0,Personal Auto,Four-Door Car,496.8,Oregon,F
QX67584,0,0,High School or Below,8646.504109,64125.0,108.0,0,Personal Auto,SUV,369.818708,Nevada,F
JK90180,0,0,College,4340.086445,0.0,62.0,0,Personal Auto,Four-Door Car,446.4,Arizona,M
BH35482,0,0,Doctor,4930.949334,70412.0,61.0,0,Corporate Auto,Two-Door Car,136.291083,Washington,M
VU84949,0,0,Bachelor,5292.632491,0.0,70.0,0,Personal Auto,Two-Door Car,336.0,Washington,F
SF46129,0,0,High School or Below,8986.610653,66267.0,111.0,0,Personal Auto,Four-Door Car,1093.708851,California,M
OH35544,0,0,College,5619.967791,0.0,82.0,0,Corporate Auto,Four-Door Car,863.935307,Nevada,F
ZF82387,0,0,High School or Below,10340.45566,40882.0,89.0,0,Corporate Auto,Two-Door Car,393.637436,Oregon,M
MD40054,0,0,High School or Below,6369.262355,34498.0,83.0,0,Personal Auto,Two-Door Car,398.4,Oregon,M
LE96510,0,0,High School or Below,2767.5949,0.0,74.0,0,Personal Auto,Four-Door Car,355.2,Oregon,F
MC11907,0,0,High School or Below,4831.421687,23228.0,64.0,1,Corporate Auto,Four-Door Car,307.2,California,F
DA57177,0,0,College,4282.947971,40864.0,109.0,1,Personal Auto,SUV,166.937747,Oregon,F
SU77646,0,0,Master,5718.276608,46133.0,73.0,0,Personal Auto,Four-Door Car,19.626306,Oregon,M
YZ19736,0,0,College,2580.849899,46900.0,66.0,0,Personal Auto,Four-Door Car,316.8,Arizona,M
JZ69749,0,0,High School or Below,6481.382268,0.0,92.0,0,Personal Auto,Four-Door Car,441.6,Washington,F
BJ22117,0,0,Master,5133.414764,53390.0,64.0,0,Personal Auto,Four-Door Car,278.999409,Washington,M
UQ60825,0,0,College,9369.639891,99185.0,115.0,0,Corporate Auto,SUV,449.428182,California,F
ZZ89380,0,0,Bachelor,3196.578455,62815.0,80.0,0,Special Auto,Two-Door Car,47.061469,Oregon,F
LU87443,0,0,College,4720.608872,26277.0,61.0,0,Personal Auto,Four-Door Car,292.8,Oregon,F
DG33206,0,0,Doctor,8861.900439,41854.0,110.0,0,Personal Auto,Four-Door Car,481.269644,Washington,F
AB98823,0,0,College,6032.737631,0.0,86.0,0,Personal Auto,Two-Door Car,412.8,Arizona,M
MS34991,0,0,High School or Below,6832.36853,66627.0,85.0,0,Personal Auto,Four-Door Car,733.21126,Arizona,M
EE53627,0,0,High School or Below,2242.090803,12131.0,64.0,1,Personal Auto,Four-Door Car,251.44949,Oregon,M
XY39691,0,0,High School or Below,4157.698118,0.0,110.0,0,Personal Auto,SUV,528.0,Arizona,F
ZU96776,0,0,Bachelor,6189.122455,0.0,90.0,0,Personal Auto,Two-Door Car,648.0,California,M
FF84784,0,0,College,5643.724704,33317.0,72.0,1,Personal Auto,Two-Door Car,345.6,California,M
QT90140,0,0,Doctor,5332.462694,68931.0,66.0,0,Personal Auto,Four-Door Car,309.577946,Arizona,F
TO71844,0,0,College,2121.313061,0.0,67.0,1,Personal Auto,Four-Door Car,321.6,Oregon,M
HV69023,0,0,High School or Below,8281.740124,19189.0,108.0,0,Personal Auto,SUV,518.4,California,F
RE32481,0,0,Master,7835.929299,49390.0,195.0,0,Personal Auto,Luxury Car,738.05105,California,F
CA79988,0,0,College,2552.913868,33124.0,67.0,0,Personal Auto,Four-Door Car,80.119997,Oregon,M
DO48071,0,0,College,2795.410029,40516.0,70.0,0,Personal Auto,Two-Door Car,137.168874,California,F
MW48891,0,0,High School or Below,8007.399376,0.0,112.0,0,Personal Auto,Sports Car,537.6,Washington,F
JC37277,0,0,College,6886.324494,34615.0,87.0,0,Personal Auto,Four-Door Car,417.6,Oregon,M
YU80673,0,0,College,5106.781547,29894.0,72.0,4,Personal Auto,Four-Door Car,16.510134,California,F
BV69462,0,0,Bachelor,5612.375586,0.0,79.0,0,Corporate Auto,Two-Door Car,379.2,Oregon,F
DW86238,0,0,High School or Below,5658.912313,0.0,84.0,0,Personal Auto,Four-Door Car,847.490817,Washington,M
BQ51616,0,0,High School or Below,7263.599744,86732.0,180.0,0,Personal Auto,Luxury SUV,204.373113,Oregon,F
XX89213,0,0,Master,8712.157741,68516.0,216.0,0,Corporate Auto,Luxury SUV,95.693949,Nevada,F
JC96695,0,0,Doctor,9198.685111,31562.0,115.0,0,Personal Auto,SUV,552.0,California,M
RN55306,0,0,High School or Below,5162.370678,0.0,74.0,0,Personal Auto,Four-Door Car,582.420512,Oregon,F
WH36609,0,0,Bachelor,6289.946999,24477.0,79.0,0,Personal Auto,Four-Door Car,379.2,Arizona,F
UO43395,0,0,Master,3649.708655,0.0,100.0,0,Personal Auto,SUV,480.0,Oregon,M
DS32060,0,0,College,6766.558551,20046.0,87.0,0,Personal Auto,Two-Door Car,417.6,California,M
LK51056,0,0,Bachelor,4631.011293,78152.0,114.0,0,Corporate Auto,SUV,547.2,Arizona,M
PX71218,0,0,Bachelor,6810.52531,0.0,65.0,0,Personal Auto,Four-Door Car,733.522405,Arizona,M
NS19456,0,0,College,9378.634228,36067.0,117.0,0,Personal Auto,Sports Car,561.6,Oregon,F
MR60878,0,0,Bachelor,15762.53198,44362.0,66.0,0,Corporate Auto,Four-Door Car,142.113373,Oregon,F
MB32944,0,0,Master,2635.505781,77350.0,66.0,0,Personal Auto,Four-Door Car,316.8,Nevada,M
FE70473,0,0,College,5741.72743,86641.0,71.0,0,Personal Auto,Two-Door Car,161.752532,Oregon,F
XB64251,0,0,College,8414.942855,72258.0,105.0,0,Personal Auto,SUV,12.497538,Oregon,M
WI38796,0,0,Bachelor,9123.911266,70737.0,114.0,0,Corporate Auto,SUV,741.655597,Oregon,M
KS12294,0,0,Bachelor,15994.008,0.0,159.0,0,Personal Auto,SUV,1410.16929,California,M
US89453,0,0,College,9022.08313,0.0,125.0,0,Personal Auto,SUV,988.535078,California,M
XK39439,0,0,College,4759.664624,0.0,81.0,3,Personal Auto,Four-Door Car,388.8,California,M
VJ71087,0,0,Bachelor,3993.882994,17672.0,110.0,0,Personal Auto,SUV,792.0,Arizona,M
FM54600,0,0,High School or Below,18853.73945,0.0,173.0,0,Corporate Auto,SUV,1245.6,Washington,F
UV43859,0,0,High School or Below,8840.193762,47297.0,115.0,4,Personal Auto,SUV,796.130111,Oregon,F
JP28293,0,0,Doctor,6696.903521,57240.0,83.0,0,Corporate Auto,Four-Door Car,83.652384,California,F
UV48189,0,0,Bachelor,8476.082867,28181.0,109.0,0,Personal Auto,SUV,523.2,California,M
ZA34848,0,0,Bachelor,5205.748188,31275.0,66.0,0,Personal Auto,Two-Door Car,316.8,Arizona,F
FA57012,0,0,College,6141.961623,0.0,182.0,0,Special Auto,Luxury Car,1310.4,California,M
GU82757,0,0,Bachelor,4376.363592,63774.0,111.0,0,Corporate Auto,Four-Door Car,60.036683,California,F
KW12214,0,0,High School or Below,12375.02163,78441.0,103.0,0,Personal Auto,SUV,613.866905,Oregon,M
EG97649,0,0,College,3451.10244,0.0,104.0,2,Personal Auto,SUV,499.2,Oregon,F
YB42706,0,0,College,8107.26533,0.0,76.0,0,Corporate Auto,Two-Door Car,364.8,Nevada,M
WV74449,0,0,College,8662.048958,0.0,117.0,0,Personal Auto,SUV,511.422666,Washington,F
AZ77669,0,0,High School or Below,8696.907111,91423.0,109.0,1,Personal Auto,SUV,435.796252,Oregon,M
FM25704,0,0,Bachelor,2535.266473,86933.0,63.0,0,Corporate Auto,Two-Door Car,269.563038,Oregon,M
UR34922,0,0,Doctor,5633.741543,65255.0,72.0,2,Personal Auto,Four-Door Car,321.457124,California,M
RA17555,0,0,High School or Below,5176.730072,41533.0,65.0,0,Corporate Auto,Four-Door Car,232.879766,Oregon,M
AW71157,0,0,College,5531.723723,50097.0,71.0,0,Personal Auto,Four-Door Car,17.484679,California,M
IN91592,0,0,Bachelor,2810.671023,73858.0,72.0,3,Personal Auto,Four-Door Car,422.59237,California,F
WX37953,0,0,College,2780.729047,94943.0,69.0,0,Personal Auto,Four-Door Car,387.545055,Oregon,F
NL85206,0,0,College,2572.452634,72685.0,68.0,5,Personal Auto,Four-Door Car,14.464783,California,F
PR23514,0,0,College,7664.219255,60184.0,199.0,1,Personal Auto,Luxury SUV,161.61574,California,M
XZ23352,0,0,High School or Below,3839.746159,0.0,106.0,0,Corporate Auto,SUV,763.2,California,F
MX80067,0,0,High School or Below,2509.268453,74045.0,64.0,0,Personal Auto,Four-Door Car,307.2,California,M
HR10835,0,0,High School or Below,14566.09246,52564.0,122.0,0,Personal Auto,SUV,42.131925,Nevada,M
FR15942,0,0,Bachelor,3220.775528,19098.0,87.0,0,Personal Auto,Two-Door Car,417.6,Washington,M
GX22886,0,0,College,3199.824902,78784.0,80.0,0,Personal Auto,Four-Door Car,239.964694,Arizona,M
HQ70429,0,0,College,16045.10952,0.0,65.0,0,Personal Auto,Two-Door Car,163.046956,Washington,F
YT84266,0,0,College,4918.916267,29256.0,63.0,0,Personal Auto,Four-Door Car,302.4,Oregon,M
GH48715,0,0,High School or Below,5623.757656,77912.0,71.0,1,Corporate Auto,Four-Door Car,23.89816,Arizona,F
BN46866,0,0,College,5677.465907,45345.0,72.0,0,Personal Auto,Four-Door Car,99.039453,Oregon,M
CG94611,0,0,College,3016.444225,25630.0,86.0,0,Corporate Auto,Two-Door Car,412.8,Oregon,M
GK94889,0,0,College,5279.124682,22280.0,68.0,0,Personal Auto,Four-Door Car,169.414572,California,M
QN62538,0,0,High School or Below,4803.935174,0.0,69.0,0,Corporate Auto,Four-Door Car,496.8,Nevada,M
UQ13133,0,0,Master,2608.786334,61567.0,65.0,0,Personal Auto,Four-Door Car,39.532978,Nevada,M
DI65961,0,0,High School or Below,7832.569008,34644.0,66.0,0,Personal Auto,Four-Door Car,316.8,Arizona,M
WQ85760,0,0,College,4260.33573,26991.0,119.0,0,Corporate Auto,SUV,856.8,California,M
No35621,0,0,Bachelor,2369.369299,49746.0,61.0,0,Personal Auto,Two-Door Car,624.42874,Arizona,M
IA11644,0,0,High School or Below,20604.01627,0.0,72.0,1,Special Auto,Two-Door Car,723.010515,California,M
TV53243,0,0,College,2652.067994,49625.0,66.0,0,Corporate Auto,Two-Door Car,261.549577,Arizona,F
WV53081,0,0,College,2597.864075,49308.0,65.0,0,Corporate Auto,Four-Door Car,150.235884,Arizona,F
LL57541,0,0,Master,7712.436971,63624.0,95.0,0,Personal Auto,Four-Door Car,175.243467,California,F
RP27249,0,0,Master,4698.88415,80358.0,116.0,0,Personal Auto,SUV,443.637243,Oregon,F
